Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
NLD-ZOETISPV-2024-NL-00080,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000320733&_xt=AER&_xf=pdf""> AER </a>",2024-03-11 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,"Solensia 7 mg/ml - Solution for injection, Vectra Felis 423 mg/42.3 mg spot-on solution",Crust,1,1,
NLD-ZOETISPV-2024-NL-00095,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000325157&_xt=AER&_xf=pdf""> AER </a>",2024-03-19 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
NLD-ZOETISPV-2024-NL-00096,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000324229&_xt=AER&_xf=pdf""> AER </a>",2024-03-18 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,"Moderin* LA 40 mg/ml, suspensie voor injectie voor honden en katten, Solensia 7 mg/ml - Solution for injection",Lack of efficacy - NOS,1,1,
NLD-ZOETISPV-2024-NL-00098,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000325123&_xt=AER&_xf=pdf""> AER </a>",2024-03-19 00:00:00,Animal owner,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Death,1,1,1
NLD-ZOETISPV-2024-NL-00108,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000330148&_xt=AER&_xf=pdf""> AER </a>",2024-03-27 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,"Alfasan Eye Ointment acu ziede suņiem un kaķiem, Solensia 7 mg/ml - Solution for injection","Head tremor, Itching, Localised skin reaction, Partial lack of efficacy, Tremor",1,1,
NLD-ZOETISPV-2024-NL-00115,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000333838&_xt=AER&_xf=pdf""> AER </a>",2024-04-03 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Paresis,1,1,
NLD-ZOETISPV-2024-NL-00120,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000332808&_xt=AER&_xf=pdf""> AER </a>",2024-04-02 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,"ProZinc 40 IU/ml - Suspension for injection (cats, dogs), ProZinc 40 IU/ml - Suspension for injection (dogs), Solensia 7 mg/ml - Solution for injection","Hyperactivity, Restlessness",1,1,
NLD-ZOETISPV-2024-NL-00121,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000332802&_xt=AER&_xf=pdf""> AER </a>",2024-04-02 00:00:00,Veterinarian,Netherlands,MALE,Cat,Norwegian Forest,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Crust, Erythema (for urticaria see Immune SOC), Itching",1,1,
NLD-ZOETISPV-2024-NL-00128,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000338108&_xt=AER&_xf=pdf""> AER </a>",2024-04-10 00:00:00,Veterinarian,Netherlands,MALE,Cat,Cat (other),"Meloxidyl 0.5 mg/ml  - Oral suspension, Meloxidyl 1.5 mg/ml  - Oral suspension, Meloxidyl 20 mg/ml  - Solution for injection, Meloxidyl 20 mg/ml oplossing voor injectie voor runderen en varkens, Meloxidyl 5 mg/ml  - Solution for injection, Solensia 7 mg/ml - Solution for injection",Vomiting,1,1,
NLD-ZOETISPV-2024-NL-00129,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000334592&_xt=AER&_xf=pdf""> AER </a>",2024-04-04 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,"Semintra 10 mg/ml - Oral solution, Semintra 4 mg/ml  - Oral solution, Solensia 7 mg/ml - Solution for injection","Scratching, Skin scab, Skin sore",1,1,
NLD-ZOETISPV-2024-NL-00134,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000340147&_xt=AER&_xf=pdf""> AER </a>",2024-04-15 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Norwegian Forest,Solensia 7 mg/ml - Solution for injection,"Alopecia local, Crust, Skin lesion NOS",1,1,
NLD-ZOETISPV-2024-NL-00151,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000344959&_xt=AER&_xf=pdf""> AER </a>",2024-04-23 00:00:00,Veterinarian,Netherlands,MALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Epilepsy,1,1,
NLD-ZOETISPV-2024-NL-00159,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000347881&_xt=AER&_xf=pdf""> AER </a>",2024-04-29 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,"Cat (other), Norwegian Forest",Solensia 7 mg/ml - Solution for injection,"Abscess NOS, Bacterial skin infection NOS, Skin lesion NOS",1,1,
NLD-ZOETISPV-2024-NL-00160,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000348900&_xt=AER&_xf=pdf""> AER </a>",2024-04-30 00:00:00,Animal owner,Netherlands,FEMALE,Cat,Scottish Fold Longhair,Solensia 7 mg/ml - Solution for injection,"Anorexia, Death by euthanasia, Lethargy (see also Central nervous system depression in Neurological), Nausea",1,1,1
NLD-ZOETISPV-2024-NL-00171,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000352154&_xt=AER&_xf=pdf""> AER </a>",2024-05-06 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Injection site alopecia, Injection site crust, Injection site itching, Injection site lesion",1,1,
NLD-ZOETISPV-2024-NL-00176,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000369552&_xt=AER&_xf=pdf""> AER </a>",2024-06-04 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Cat (other),"Moderin* LA 40 mg/ml, suspensie voor injectie voor honden en katten, Solensia 7 mg/ml - Solution for injection",Partial lack of efficacy,1,1,
NLD-ZOETISPV-2024-NL-00187,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000358745&_xt=AER&_xf=pdf""> AER </a>",2024-05-16 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Behavioural disorder NOS, Brain disorder NOS, Chronic renal failure, Cognitive disorder NOS, Restlessness, Vocalisation",1,1,
NLD-ZOETISPV-2024-NL-00188,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000355942&_xt=AER&_xf=pdf""> AER </a>",2024-05-13 00:00:00,Veterinarian,Netherlands,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Haematuria, Renal disorder NOS",1,1,
NLD-ZOETISPV-2024-NL-00190,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000356981&_xt=AER&_xf=pdf""> AER </a>",2024-05-14 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Crust, Dermatitis, General hair loss, Generalised itching",1,1,
NLD-ZOETISPV-2024-NL-00191,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000353012&_xt=AER&_xf=pdf""> AER </a>",2024-05-07 00:00:00,Veterinarian,Netherlands,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,Injection site alopecia,1,1,
NLD-ZOETISPV-2024-NL-00195,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000358713&_xt=AER&_xf=pdf""> AER </a>",2024-05-16 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Uveitis,1,1,
NLD-ZOETISPV-2024-NL-00204,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000361010&_xt=AER&_xf=pdf""> AER </a>",2024-05-21 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Sphynx,Solensia 7 mg/ml - Solution for injection,"Diarrhoea, Vomiting",1,1,
NLD-ZOETISPV-2024-NL-00220,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000421305&_xt=AER&_xf=pdf""> AER </a>",2024-09-02 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Limb weakness,1,1,
NLD-ZOETISPV-2024-NL-00221,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000364342&_xt=AER&_xf=pdf""> AER </a>",2024-05-27 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Epileptic seizure,1,1,
NLD-ZOETISPV-2024-NL-00225,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000364324&_xt=AER&_xf=pdf""> AER </a>",2024-05-27 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Hot spot (pyotraumatic dermatitis), Localised itching",1,1,
NLD-ZOETISPV-2024-NL-00227,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000369474&_xt=AER&_xf=pdf""> AER </a>",2024-06-04 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
NLD-ZOETISPV-2024-NL-00246,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000373575&_xt=AER&_xf=pdf""> AER </a>",2024-06-11 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Hair loss NOS, Injection site alopecia",1,1,
NLD-ZOETISPV-2024-NL-00254,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000376646&_xt=AER&_xf=pdf""> AER </a>",2024-06-17 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
NLD-ZOETISPV-2024-NL-00261,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000380947&_xt=AER&_xf=pdf""> AER </a>",2024-06-24 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,"Metacam **SURRENDERED** - 1 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 2.5 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 5 mg/ml - Solution for injection (dogs), Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg  - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml  - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml  - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Solensia 7 mg/ml - Solution for injection","Hind limb ataxia, Joint pain NOS",1,1,
NLD-ZOETISPV-2024-NL-00266,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000380718&_xt=AER&_xf=pdf""> AER </a>",2024-06-24 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,"Felpreva 115.52 mg + 24.01 mg + 96.05 mg - Spot-on solution, Felpreva 36.22 mg + 7.53 mg + 30.12 mg - Spot-on solution, Felpreva 72.45 mg + 15.06 mg + 60.24 mg - Spot-on solution, Solensia 7 mg/ml - Solution for injection","Hot spot (pyotraumatic dermatitis), Localised itching",1,1,
NLD-ZOETISPV-2024-NL-00270,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000381652&_xt=AER&_xf=pdf""> AER </a>",2024-06-25 00:00:00,Veterinarian,Netherlands,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
NLD-ZOETISPV-2024-NL-00288,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000384911&_xt=AER&_xf=pdf""> AER </a>",2024-07-01 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,"CLAVASEPTIN 40+10 MG ΔΙΣΚΙΟ, CLAVASEPTIN 400+100MG ΔΙΣΚΙΟ, CLAVASEPTIN 500MG PALATABLE TABLETS FOR DOGS, CLAVASEPTIN 600+150MG ΔΙΣΚΙΟ, CLAVASEPTIN 62.5 MG PALATABLE TABLETS FOR DOGS AND CATS, CLAVASEPTIN P 250 MG TABLETS FOR DOGS, CLAVASEPTIN P 50 MG COMPRIMES POUR CHIENS ET CHATS, CLAVASEPTIN P 62,5 MG ΔΙΣΚΙΟ, CLAVASEPTIN P 750 MG TABLETS FOR DOGS, Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Clavaseptin 250 mg okusne tablete za pse, Clavaseptin 250 mg, tabletid koertele, Clavaseptin 50 mg, tabletid koertele ja kassidele, Clavaseptin 500 mg, tabletid koertele, Clavaseptin 600 mg/150 mg tabletter för hund, Clavaseptin 750 mg Tabletten für Hunde, Clavaseptin 750 mg okusne tablete za pse, Clavaseptin 750 mg palatable tablets for dogs, Metacam **SURRENDERED** - 1 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 2.5 mg - Chewable tablet (dogs), Metacam **SURRENDERED** - 5 mg/ml - Solution for injection (dogs), Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg  - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml  - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml  - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Solensia 7 mg/ml - Solution for injection","Death by euthanasia, Hypothermia, Ileus, Miosis, Stupor, Weakness",1,1,1
NLD-ZOETISPV-2024-NL-00289,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000386941&_xt=AER&_xf=pdf""> AER </a>",2024-07-03 00:00:00,Veterinarian,Netherlands,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Skin lesion NOS,1,1,
NLD-ZOETISPV-2024-NL-00295,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000387638&_xt=AER&_xf=pdf""> AER </a>",2024-07-04 00:00:00,Animal owner,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Decreased appetite, Disorientation, Itching, Lethargy (see also Central nervous system depression in Neurological), Tremor of limb, Vomiting",1,1,
NLD-ZOETISPV-2024-NL-00304,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000388891&_xt=AER&_xf=pdf""> AER </a>",2024-07-08 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Injection site pain,3,3,
NLD-ZOETISPV-2024-NL-00306,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000386771&_xt=AER&_xf=pdf""> AER </a>",2024-07-03 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Alopecia local, Excessive chewing, licking and/or grooming",1,1,
NLD-ZOETISPV-2024-NL-00307,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000386785&_xt=AER&_xf=pdf""> AER </a>",2024-07-03 00:00:00,Veterinarian,Netherlands,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Alopecia local, Excessive chewing, licking and/or grooming",1,1,
