Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
GB-UKDECHRAP-2021-04307,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1521224&_xt=AER&_xf=pdf""> AER </a>",2021-04-29 00:00:00,Veterinarian,United Kingdom,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Apoquel 16 mg - Film-coated tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Vetoryl 60 mg hard capsules","Ataxia, Dehydration, Depression, Ear discharge, Elevated blood urea nitrogen (BUN), Elevated creatinine, Falling, Head bobbing, Head down, Head shake - ear disorder, Hypercalcaemia, Hyperkalaemia, Limb weakness, Otitis externa, Otitis media, Paresis, Tympanic rupture",1,1,
GB-UKDECHRAP-2021-16548,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1603708&_xt=AER&_xf=pdf""> AER </a>",2021-12-15 00:00:00,Other health care professional,United Kingdom,FEMALE,Dog,Unknown,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, SEDATOR, 1.0 mg/ml, solution for injection for cats and dogs, Sedator, 1.0 mg/ml, solution for injection for cats and dogs","Arrhythmia, Bradycardia, Tachycardia",1,1,
GBR-BIAHPV1P-21UK001070,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1531321&_xt=AER&_xf=pdf""> AER </a>",2021-05-26 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Metacam 1.5 mg/ml - Oral suspension (dogs), Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), Tramadog 50 mg tablet for dogs","Diarrhoea, Elevated alanine aminotransferase (ALT), Elevated bile acids, Elevated liver enzymes NOS, Elevated serum alkaline phosphatase (ALP), Hepatopathy, Intestinal disorder NOS, Jaundice, Polydipsia, Polyuria",1,1,
GBR-BIAHPV1P-21UK001423,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1572135&_xt=AER&_xf=pdf""> AER </a>",2021-09-13 00:00:00,Other health care professional,United Kingdom,MALE,Dog,Retriever - Golden,"Amcofen 12.5 mg/125 mg film-coated tablets for dogs weighing at least 5 kg, Amcofen 2.5 mg/25 mg film-coated tablets for small dogs and puppies weighing at least 0.5 kg, Inflacam 0.5 mg/ml - Oral suspension, Inflacam 1 mg - Chewable tablet, Inflacam 1.5 mg/ml - Oral suspension, Inflacam 15 mg/ml - Oral suspension, Inflacam 2.5 mg - Chewable tablet, Inflacam 20 mg/ml - Solution for injection, Inflacam 330 mg - Granules in sachet, Inflacam 5 mg/ml  - Solution for injection (cattle + pigs), Inflacam 5 mg/ml  - Solution for injection (dogs + cats), Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Milprazon 12,5 mg/125 mg comprimidos para cães com peso mínimo de 5 kg, Milprazon 12,5 mg/125 mg tabletten voor honden met een gewicht van ten minste 5 kg, Milprazon 12.5 mg/125 mg tablets for dogs weighing at least 5 kg, Milprazon 16 mg/40 mg comprimidos revestidos por película para gatos com peso mínimo de 2 kg, Milprazon 16 mg/40 mg film-coated tablets for cats weighing at least 2 kg, Milprazon 16 mg/40 mg filmomhulde tabletten voor katten met een gewicht van ten minste 2 kg, Milprazon 2,5 mg/25 mg comprimidos para cães pequenos e cachorros com peso mínimo de 0,5 kg, Milprazon 2,5 mg/25 mg tabletten voor kleine honden en pups met een gewicht van ten minste 0,5 kg., Milprazon 2.5 mg/25 mg tablets for small dogs and puppies weighing at least 0.5 kg, Milprazon 4 mg/10 mg comprimidos revestidos por película para gatos pequenos e gatinhos com peso mínimo de 0,5 kg, Milprazon 4 mg/10 mg film-coated tablets for small cats and kittens weighing at least 0.5 kg, Milprazon 4 mg/10 mg filmomhulde tabletten voor kleine katten en kittens met een gewicht van ten minste 0,5 kg, Milprazon, 16 mg/40 mg õhukese polümeerikattega tabletid kassidele kehamassiga vähemalt 2 kg, NexGard 136 mg - Chewable tablet, NexGard Spectra 150 mg + 30 mg - Chewable tablet","Arthritis, Lack of efficacy (ectoparasite) - flea",1,2,
GBR-BIAHPV1P-21UK002366,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1603457&_xt=AER&_xf=pdf""> AER </a>",2021-12-14 00:00:00,Veterinarian,United Kingdom,MALE,Dog,Boxer (German Boxer),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, NexGard Spectra 75 mg + 15 mg - Chewable tablet","Abnormal posture NOS, Confused, Hind limb ataxia, Sleepiness - neurological disorder",1,1,
GBR-BIAHPV1P-21UK002617,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1596443&_xt=AER&_xf=pdf""> AER </a>",2021-11-25 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Spaniel - Springer English,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, NexGard Spectra 37.5 mg + 7.5 mg - Chewable tablet","Dyskinesia, Elevated bile acids, Epilepsy",1,1,
GBR-BIAHPV1P-21UK002618,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1596444&_xt=AER&_xf=pdf""> AER </a>",2021-11-25 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Spaniel - Springer English,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Pexion 100 mg  - Tablet",Lack of efficacy - NOS,1,1,
GBR-BIAHPV1P-21UK002865,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1606874&_xt=AER&_xf=pdf""> AER </a>",2021-12-20 00:00:00,Veterinarian,United Kingdom,MALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Pexion 400 mg  - Tablet","Elevated serum alkaline phosphatase (ALP), Weight loss",1,1,
GBR-NORBROOK-2021-UK-NOR-00531,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1554783&_xt=AER&_xf=pdf""> AER </a>",2021-07-26 00:00:00,Animal owner,United Kingdom,MALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Loxicom 1.5 mg/ml  - Oral suspension (dogs), Loxicom 5 mg/ml  - Solution for injection (cats, dogs)","Abdominal discomfort, Abnormal radiograph finding, Abnormal ultrasound finding, Anorexia, Blood in faeces, Death, Diarrhoea, Elevated symmetrical dimethylarginine (SDMA), Elevated temperature, Gait abnormality, Hypoalbuminaemia, Hypoglycaemia, Hypoproteinaemia, Intestinal disorder NOS, Leucopenia NOS, Low blood pressure, Low platelet count, Medication error NOS, Monocytosis, Neutropenia, Other abnormal test result NOS, Pain NOS, Regurgitation, Tachycardia, Unable to stand, Vomiting, Weakness, Weight loss",1,1,1
GBR-ZOETISPV-2021-UK-00412,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1587475&_xt=AER&_xf=pdf""> AER </a>",2021-10-28 00:00:00,Animal owner,United Kingdom,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Balance problem, Falling, Loss of consciousness, Paddling",1,1,
GBR-ZOETISPV-2021-UK-00637,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1515920&_xt=AER&_xf=pdf""> AER </a>",2021-04-15 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Zycortal 25 mg/ml - Prolonged-release suspension for injection","Ataxia, Elevated alanine aminotransferase (ALT), Elevated serum alkaline phosphatase (ALP), Head tilt - neurological disorder (see also Head tilt - ear disorder), Vertical nystagmus",1,1,
GBR-ZOETISPV-2021-UK-00641,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1515922&_xt=AER&_xf=pdf""> AER </a>",2021-04-15 00:00:00,Veterinarian,United Kingdom,UNKNOWN,Dog,Terrier - Jack Russell,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Increased heart rate, Increased respiratory rate, Lethargy (see also Central nervous system depression in Neurological), Panting",1,1,
GBR-ZOETISPV-2021-UK-00643,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1515923&_xt=AER&_xf=pdf""> AER </a>",2021-04-15 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Dyskinesia,1,1,
GBR-ZOETISPV-2021-UK-00645,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1564314&_xt=AER&_xf=pdf""> AER </a>",2021-08-19 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Terrier - Jack Russell,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Blindness, Death by euthanasia, High blood pressure, Hypotension, Lethargy (see also Central nervous system depression in Neurological), Retinal detachment",1,1,1
GBR-ZOETISPV-2021-UK-00648,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1515926&_xt=AER&_xf=pdf""> AER </a>",2021-04-15 00:00:00,Veterinarian,United Kingdom,MALE,Dog,Terrier - Yorkshire,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Monocytosis, Neutrophilia, Seizure NOS, Vomiting",1,1,
GBR-ZOETISPV-2021-UK-00668,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1515934&_xt=AER&_xf=pdf""> AER </a>",2021-04-15 00:00:00,Other health care professional,United Kingdom,FEMALE,Dog,Shepherd Dog - German,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Found dead,1,1,1
GBR-ZOETISPV-2021-UK-00696,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1518649&_xt=AER&_xf=pdf""> AER </a>",2021-04-22 00:00:00,Veterinarian,United Kingdom,UNKNOWN,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Inappetence, Splenic neoplasm NOS",1,1,
GBR-ZOETISPV-2021-UK-00812,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1524470&_xt=AER&_xf=pdf""> AER </a>",2021-05-06 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Shepherd Dog - German,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Haemangiosarcoma,1,1,
GBR-ZOETISPV-2021-UK-00831,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1525645&_xt=AER&_xf=pdf""> AER </a>",2021-05-10 00:00:00,Veterinarian,United Kingdom,MALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Gastric dilation, Gastric volvulus",1,1,
GBR-ZOETISPV-2021-UK-00863,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1526728&_xt=AER&_xf=pdf""> AER </a>",2021-05-12 00:00:00,Veterinarian,United Kingdom,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Discus prolapse, Intervertebral disc disease",1,1,
GBR-ZOETISPV-2021-UK-00890,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1530312&_xt=AER&_xf=pdf""> AER </a>",2021-05-20 00:00:00,Veterinarian,United Kingdom,UNKNOWN,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Sudden death,1,1,1
GBR-ZOETISPV-2021-UK-00908,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1531097&_xt=AER&_xf=pdf""> AER </a>",2021-05-25 00:00:00,Veterinarian,United Kingdom,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Anaemia NOS, Circulatory collapse (see also Neurological and Systemic disorders), Death by euthanasia, Immune mediated haemolytic anaemia, Jaundice, Lethargy (see also Central nervous system depression in Neurological)",1,1,1
GBR-ZOETISPV-2021-UK-00923,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1530359&_xt=AER&_xf=pdf""> AER </a>",2021-05-20 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Terrier - West Highland White,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Cranial nerve disorder, Head tilt - neurological disorder (see also Head tilt - ear disorder), Head tremor, Pacing, Restlessness",1,1,
GBR-ZOETISPV-2021-UK-00926,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1530361&_xt=AER&_xf=pdf""> AER </a>",2021-05-20 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Tendon rupture,1,1,
GBR-ZOETISPV-2021-UK-00929,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1533343&_xt=AER&_xf=pdf""> AER </a>",2021-05-31 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Galliprant 60 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Vestibular disorder NOS,1,1,
GBR-ZOETISPV-2021-UK-00941,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1531109&_xt=AER&_xf=pdf""> AER </a>",2021-05-25 00:00:00,Veterinarian,United Kingdom,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Death by euthanasia, Immune mediated haemolytic anaemia",1,1,1
GBR-ZOETISPV-2021-UK-00985,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1539974&_xt=AER&_xf=pdf""> AER </a>",2021-06-16 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Artuvetrin - therapie epithelia, Artuvetrin - therapie mijten/insecten, Artuvetrin - therapie pollen, Librela 15 mg - Solution for injection, Metacam 1.5 mg/ml - Oral suspension (dogs)","Collapse NOS (see also Cardio-vascular and Neurological disorders), Death by euthanasia, Dehydration, Diarrhoea, Elevated liver enzymes NOS, Haemorrhagic diarrhoea, Vomiting",1,1,1
GBR-ZOETISPV-2021-UK-01033,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1544999&_xt=AER&_xf=pdf""> AER </a>",2021-06-28 00:00:00,Veterinarian,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Cytopoint 10 mg/ml - Solution for injection, Cytopoint 20 mg/ml - Solution for injection, Cytopoint 30 mg/ml - Solution for injection, Cytopoint 40 mg/ml - Solution for injection, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Death by euthanasia, Diarrhoea, Gastritis, Immune mediated haemolytic anaemia, Pyrexia",1,1,1
